text,time
，还有车不能随便跳，电视上演的跳车平安的都是超能力，不能信,21-3-3 17:55
老姑你太敢说了我作为女生真的能理解受害人的选择，她做错了什么呢，只不过是没想到后果这么严重罢了,21-3-3 19:58
我之前有次凌晨打车的时候司机也是多次偏离轨迹，甚至绕开了我家，多次询问也是不回答，或者敷衍我。当时真的不敢打电话，给家长发了个短信，然后就在车里弯腰站起来准备跟他拼命，他才往回开。当时真的吓死了，很理解这个跳窗的女生。也许不理解的人里面男生偏多吧,21-3-3 23:19
这个通报结论是推断的，是不是事实还不好说，希望所有营运车都有监控，如果再有事故，能有确实的证据而不是推论，小姑娘简直被黑成脑残了，这些结论是根据司机描述，自己小姑娘身上没有施暴痕迹得出来的，中间的监控都看不清，也就是大部分是司机说的，司机能说啥？说自己有罪？,21-3-4 01:56
评论看得我快要气死，不要冲动啊，还是活着最重要啊，死了以后什么人都往你身上泼脏水。,21-3-4 07:52
而且发现异常不刹车这个太要命了,21-3-4 08:35
说白了，互不信任。上个月底我也叫了个货拉拉，我爸去，不是我，把家具运到城郊，我还让我爸多带点现金，就怕司机临时涨价，毕竟是送到城郊。然后还好没涨价，我爸说司机老婆打电话过来查岗，我爸还帮忙说好话。有时候好好沟通能避免很多问题。,21-3-4 15:39
40分钟是装卸时间，36分钟装4分钟卸不完；超时费不是平台强制，超时司机也不会收费，会被差评押金无法拿回；出事地离大道仅100米，路面阴暗说法不通；真图谋不轨也不会接下一单；收入2万出不起搬家费不打包分每次只拿一点（有视频）点刹正确处理，急刹把人甩出；跳车反应时间仅有4秒，边开车边看乘客？,21-3-7 00:18
问你话你不回答，凭什么司机就得回答你？货拉拉送货服务，还得惯着你了？送货就是本职工作，允许你跟车还不老实，还要根据自己白痴导航让司机绕路，说偏航的都是没脑子的,21-3-9 17:51
同事女孩子叫过货拉拉，坐地起价，可见货拉拉根本没有管理可言，全看运气,21-3-3 15:41
司机肯定是错的，女生的话可能性格不一样解决方式就不一样。要是我的话从小就怂，先保命要紧，尽量缓和冲突，或者利用给家人朋友打电话聊天的方式降低恐惧。但我的性格也注定我在大部分生活工作中都很怂...可能这就是一部分性格决定命运吧,21-3-3 15:48
还有不停车//@YOUR_NAME_IS_HOBBIT:其实就是想赚外快被拒绝了，开始找茬，我不知道别人，但作为自己装修搬家过的女生我太懂那个感觉了，他就是用性别在压迫你威胁你，不给你好脸色，觉得一个女生可以欺负。那种恐慌就是真真实实存在的，我相信女神的初衷是想逃跑，觉得受到了威胁，但是结果很不幸。,21-3-3 16:01
最大的问题是货拉拉一直提供廉价的搬家服务，第一次用的话比一个人打滴滴都便宜。在这种情况下司机会将搬运的附加费作为潜规则，除非你自己先全部搞到楼下几分钟搞定。否则司机确实没得赚。就类似你去欧美饭店吃饭默认给小费一样。恶心的潜规则,21-3-3 16:53
我觉着她可以报警，可以叫朋友来接，可以冷静下来心平气和的和司机沟通，哪怕沟通不那么顺利，也不应该轻易选择跳车，实在太危险了。哪怕去抢方向盘呢。。。也比跳车生还率大,21-3-3 17:16
一个想多赚钱，一个想省钱,21-3-3 17:22
啊，博主棒棒哒,21-3-3 17:26
这件事情双方都付出了代价。而最终长教训的是我们这些看客，遇事第一时间报警，搬家要提前打包好，耽误别人时间了就多说几句好话给点小恩小惠，不要夜里搬家，不要一个人搬家，人不要跟货车单独打车，遇到极端的人，在被伤害面前优选保命。还有啥？,21-3-3 17:40
最主要是司机态度恶劣，有可能还威胁女孩了。而且司机对于偏离航线的理由说不过去。,21-3-3 17:43
你也看不出司机不吭声故意偏航只是为了偏航还是有其他目的，这个是最难判断的,21-3-3 17:44
所以是怎么回事？真是自己跳车？,21-3-3 14:03
会说换司机角度想想的肯定都不知道对一个年轻女孩子来说晚上九点多坐在一个陌生人开的车上司机还频频偏离路线是多么可怕的事情,21-3-3 14:05
总的来说，货拉拉问题最大，它别想转移注意力，它错的最多！,21-3-3 14:07
这个女生1米5，80斤，可以说看起来就是很弱小很好欺负的样子，边上是一个粗鲁大汉，还恶语相向，代入到滴滴事件，谁不害怕？,21-3-3 14:25
我觉得这个判罚没有问题，司机确实有责任，但是就结果而言，司机冤，死者死的也冤,21-3-3 14:46
用过两次货拉拉体验都不怎么样，第一次的司机私自转单，我也没收到任何被转单的消息，车到了发现和我订的车号不符，很没有安全感。第二次是我表哥（比我年龄大很多）在楼下接我，司机各种暧昧语气问我这是谁，后来我才反应过来他以为我是被包养的那种,21-3-3 14:49
转发微博,21-3-3 15:20
出门在外和气生财，不是所有事都要刚，引以为鉴吧，女孩太可惜了,21-3-3 15:38
问题是，为啥底层互害，愈演愈烈呢？,21-3-3 13:07
就是这个理儿,21-3-3 13:11
我去年搬家遇到的货拉拉司机人就很好，我打算自己搬下来，结果东西有些多，可能等的时间有点久了，他还上去帮我搬了，送到的时候我钱没付订单就被直接完结了，我打了客服电话联系上了司机，还给他多转了点钱。我坐车一般都会尽力跟司机聊几句。就怕万一。,21-3-3 13:19
有没有紧急刹车，这一点很重要,21-3-3 13:22
有时候做人做事是不是也是的结局推手，恰巧这两种人碰上了。,21-3-3 13:08
对啊，女孩没做错。北京司机前些年经常在机场遇到短途就骂骂咧咧的（这两年好一些了），打算做服务行业必须有面对不同客人的心态，哪有整天想着挣大单，不提高个人职业素养，这种人最可恶，到处恶心人啊,21-3-3 13:25
说的对,21-3-3 13:27
虽然货车司机不干人事，但女生也可以有更好的做法，例如报警,21-3-3 13:28
和气生财,21-3-3 13:45
你说得对，女孩没做错，同情司机的人可能工作中也是那种客人不让自己赚外快就态度恶劣的人吧。司机嫌等久了可以跟货拉拉扯皮，让他们改时间，也可以换工作，凭什么对根本没超时的客人发脾气？,21-3-3 13:50
出门在外和气生财，不是所有事都要刚，引以为鉴吧，女孩太可惜了,21-3-3 13:55
@熙宝是个小甜心鸭@今天又变好看啦357我为什么要看评论让自己生气,21-3-3 20:56
"回复@祯祯的小棉袄:tmd,说难听点这叫自己要自杀，真害怕你报警，这叫智商，跳车算什么？好好说话好好沟通，这叫情商，不然人家要赚你的钱还不理你？没智商没情商，就知道自杀，这司机真倒了血霉了",21-3-5 14:03
货拉拉这次咋没给停业整改呢，我还是挺迷惑的,21-3-3 12:39
阿忠伯三观果然比脸正,21-3-3 12:42
穷家富路吧以后出门在外无论是办事出差还是旅行别因为小钱吃了大亏我最近才搬过家不敢多提要求磕了碰了损坏的我也认了真打起来我们全家加一起也不是对方几个壮汉的对手,21-3-3 12:51
司机毛病太多导致悲剧,21-3-3 12:57
我在才搬进来两年的厂房里都听到三个恐怖故事了。一个说她最后一个下班，把灯全关了，走出楼一回头发现灯亮着，又看见保安在外面，吓的赶紧跑掉。看客不在那个情景里不知道有多吓人,21-3-3 12:58
司机就该老老实实等36分钟，催女生快点就错了,21-3-3 12:59
我之前打滴滴，我提前等着了，车到了路口，就因为雨天没看清车牌，慢一点上车。司机就说没长眼睛吗，停很久了。其实没停一会。我当时很生气，但是不敢反驳他，因为在密闭的车内害怕他有过激的行为。,21-3-3 13:03
全程录像录音该安排上了。,21-3-3 13:04
跟我过年的时候搬家遇到的货拉拉司机的说辞做法基本上一样，首先要求收取搬运费或者超时费，我同意之后搬了一半又嫌我东西多，要加钱，不加钱就把我东西从车上丢下去，走的时候确实也没按导航走，说是绕小路不堵车，货拉拉监管问题很大。,21-3-3 12:56
货拉拉司机表现出了他这个层次的正常素质，但除了跳车以外，悲剧的所有主动因素都是司机发出的。和气生财虽然说起来有点俗，可司机但凡有这个意识，也就不至于弄成后来那样，然后自己的责任也跑不掉了。还有长沙的警察，案发之初，工作的主动性积极性不够，竟然因为无证据，就准备放弃介入这件事了。,21-3-3 13:12
哎，难受,21-3-3 14:03
这司机少了点耐心啊，换做哪个女生偏航人都会害怕，结果也是司机没想到的,21-3-3 14:06
货拉拉赔钱,21-3-3 14:48
@阿列克谢的书房,21-3-3 15:08
@九姌夭夭,21-3-3 15:19
女生错就在跳车，啥事都不能让她“活该死”。尤其是说为什么不先报警的真特么张口就来啊，是没有经历过也不能共情狭小空间内危险的人才这样！都怕到觉得他下一秒可能会杀人了，敢直接报警吗？不该呼吁有更便捷的报警渠道保障吗？,21-3-3 17:15
可是女孩不能冷静一点不选择跳车吗？跳车的危害显而易见，他甚至都可以打电话报警。,21-3-3 17:20
货车司机太惨了，遇到这种没素质的女的,21-3-3 13:03
搁这评论区养母狗呢是吧,21-3-3 17:48
司机就是生气掐着36分钟没钱赚吧,21-3-3 12:43
专门去查了一下。是卸货+上货不能超过40分钟。这个光上货跑了14趟。小女孩90斤。细胳膊细腿一次搬一个袋子卸货估计又得半个多小时。也不提前找个男同事帮忙。也不愿意出钱请司机帮一趟跑司机确实烦。五大三粗的货车司机你指望有多高的素质。我觉得在这件事上。女孩也没有考虑司机的难处。也没素质,21-3-3 12:47
她来回搬运15次36分钟我觉得行李应该提前放在车辆可停车处毕竟方便走来回搬让司机等待太久了。这个等待机制平台上不够合理或者完善。她对司机的提醒不搭理司机。司机可能是觉得受到了不尊重。跟你说话你不搭理人什么意思啊。,21-3-3 12:48
最右就是脑部进水后常见症状//@古月中心相心:看通报也没有超时//@朝着理想永不回头:不是賺不到搬家费啊，而是她搬得太久了，超过平台给的时间了，司机得被扣钱的,21-3-3 12:48
的的确确司机态度不OK，但是女生自己还是有点小问题的,21-3-3 12:50
司机真的也不无辜但从看到她要跳车不拉住过失杀人也不冤枉……,21-3-3 12:51
这个女孩是没啥错，不过在生活中，嘴甜一点，会来事一点，不要表现的太强硬，能避免很多问题（除非对方本身就是个偏执或者准备犯罪的人，那就怎么都没办法了）,21-3-3 12:51
对,21-3-3 12:37
赞同,21-3-3 12:38
货拉拉免费等待时间太短。因为等待时间付钱很多人都不愿意。应该结单之后再付款，根据等待时间动态账单。,21-3-3 12:39
